name	NC1
ENSG00000223404	0
ENSG00000136160	0
ENSG00000136161	2.031306579
ENSG00000235138	0
ENSG00000186448	1.123723482
ENSG00000136169	1.613157952
ENSG00000172137	0.16913639
ENSG00000276102	0
ENSG00000220583	0
ENSG00000172139	0
ENSG00000228755	0
ENSG00000228750	0
ENSG00000232101	0
ENSG00000113368	54.6901983
ENSG00000221184	18.41075765
ENSG00000180846	0
ENSG00000184178	3.201441212
ENSG00000214174	2.971478243
ENSG00000234667	0
ENSG00000214176	0.564582823
ENSG00000225521	0.103055196
ENSG00000225527	0.139486331
ENSG00000225526	0.062993827
ENSG00000129007	0.080042672
ENSG00000129003	2.074756346
ENSG00000215883	2.084622118
ENSG00000129009	0.107839488
ENSG00000221634	0
ENSG00000229409	2.489228284
ENSG00000229404	0.400193502
ENSG00000229407	0
ENSG00000262227	0.10455146
ENSG00000206527	21.62851427
ENSG00000239265	0
ENSG00000239264	0.039394475
ENSG00000146540	18.34719013
ENSG00000274114	0.013878067
ENSG00000277420	0
ENSG00000269916	0
ENSG00000269915	0.216570882
ENSG00000169116	0.045775014
ENSG00000241484	0.103901942
ENSG00000241489	0.156590363
ENSG00000269918	0.228829611
ENSG00000157240	1.878067354
ENSG00000124459	3.698022989
ENSG00000254733	0
ENSG00000254731	0.133351515
ENSG00000058063	18.45506085
ENSG00000088305	5.039131988
ENSG00000183397	3.76075015
ENSG00000183396	0
ENSG00000278727	0
ENSG00000013364	9.559095231
ENSG00000262339	0
ENSG00000268357	0
ENSG00000218537	0.6635051
ENSG00000268350	0.453330575
ENSG00000151948	0
ENSG00000183647	2.180811391
ENSG00000122859	0.041866173
ENSG00000183648	6.44047159
ENSG00000232467	0
ENSG00000100330	0.477011418
ENSG00000232460	0.113849515
ENSG00000100335	11.83420123
ENSG00000253704	0.128804594
ENSG00000247556	9.559640036
ENSG00000086062	27.03490421
ENSG00000086061	233.4700744
ENSG00000123106	2.630006898
ENSG00000266589	0
ENSG00000086065	42.54303905
ENSG00000052344	0
ENSG00000197748	0.096226929
ENSG00000198939	0.218128946
ENSG00000198938	5327.036522
ENSG00000184508	1.016869267
ENSG00000198934	4.348361475
ENSG00000198937	32.66616633
ENSG00000197747	227.0339363
ENSG00000198930	0
ENSG00000197744	5.461295082
ENSG00000168398	0
ENSG00000168393	43.3645417
ENSG00000168397	11.151867
ENSG00000168394	8.317778916
ENSG00000106537	46.90999309
ENSG00000248659	0
ENSG00000274805	3.200436365
ENSG00000264044	0
ENSG00000246889	0.430468049
ENSG00000182118	0.336888038
ENSG00000184502	0
ENSG00000007080	35.88344677
ENSG00000182111	0.520986947
ENSG00000166068	6.437294162
ENSG00000103269	0.61154835
ENSG00000238009	0
ENSG00000000003	7.583658034
ENSG00000158163	2.569230383
ENSG00000272406	0.105123822
ENSG00000158161	5.304934318
ENSG00000260805	0.091007669
ENSG00000000005	0
ENSG00000158169	4.792409542
ENSG00000276988	0.228602598
ENSG00000115257	0.911516686
ENSG00000115255	5.621999691
ENSG00000115252	0
ENSG00000127774	0.374563424
ENSG00000163701	0.049279602
ENSG00000163702	5.39280577
ENSG00000163703	4.421989896
ENSG00000163704	1.15537459
ENSG00000163705	0.121599693
ENSG00000189129	0.185831789
ENSG00000170633	10.96246099
ENSG00000189120	0.904761397
ENSG00000189127	0.357901681
ENSG00000249019	0
ENSG00000249012	0
ENSG00000249014	0.302403436
ENSG00000129451	0.014951429
ENSG00000205293	0
ENSG00000273812	0.092172567
ENSG00000125734	6.275365422
ENSG00000125733	17.3315444
ENSG00000125731	0.524074254
ENSG00000125730	0.055338957
ENSG00000155530	0.106385696
ENSG00000271976	1.873426165
ENSG00000271971	0.391357708
ENSG00000271970	0
ENSG00000271973	0.206479766
ENSG00000271978	0.070403733
ENSG00000267761	0
ENSG00000267767	0
ENSG00000213519	0
ENSG00000230359	0.885395881
ENSG00000213516	6.39835617
ENSG00000267769	0.225913155
ENSG00000213514	0.077617697
ENSG00000213513	0.33666928
ENSG00000197915	0.005986476
ENSG00000199377	0.492374825
ENSG00000040608	7.177258911
ENSG00000161542	13.67345965
ENSG00000161544	0.097673541
ENSG00000244559	0
ENSG00000161547	69.73280905
ENSG00000244556	0.421778069
ENSG00000144591	10.03707744
ENSG00000144596	0.256896617
ENSG00000144597	4.6292026
ENSG00000230510	0.020202649
ENSG00000204231	6.098790727
ENSG00000204237	9.793335278
ENSG00000070010	5.394142061
ENSG00000152795	43.57409307
ENSG00000070019	0.551667269
ENSG00000070018	8.861032096
ENSG00000188092	0.884896075
ENSG00000076924	14.16465331
ENSG00000188095	0.775428216
ENSG00000240541	0.680651343
ENSG00000130045	0.377447041
ENSG00000100941	29.34558648
ENSG00000090432	17.01298412
ENSG00000161091	8.405921551
ENSG00000100949	6.386427884
ENSG00000206976	0
ENSG00000153774	3.351919184
ENSG00000272979	0.133971755
ENSG00000244649	3.733012868
ENSG00000272970	0.328718143
ENSG00000272971	0.105316005
ENSG00000272973	0
ENSG00000272975	0
ENSG00000143248	0.633424585
ENSG00000272977	0.782632015
ENSG00000236914	0.257034488
ENSG00000091527	118.4476589
ENSG00000140274	0.022555934
ENSG00000140279	0
ENSG00000138061	12.2802244
ENSG00000164111	156.2285522
ENSG00000164114	1.60003751
ENSG00000164116	0.029972869
ENSG00000164117	1.865592444
ENSG00000138069	81.52165392
ENSG00000163817	0
ENSG00000245205	0
ENSG00000274678	0
ENSG00000272849	1.409982455
ENSG00000275479	0
ENSG00000248866	1.484171826
ENSG00000053918	0.565778476
ENSG00000106258	0.094144466
ENSG00000201724	0
ENSG00000201728	0
ENSG00000270532	0
ENSG00000270533	0.124154859
ENSG00000114383	11.54072565
ENSG00000114388	3.775766373
ENSG00000237357	0.022337284
ENSG00000237356	0.616556843
ENSG00000241035	0
ENSG00000237353	0.039977692
ENSG00000237352	0
ENSG00000237351	0.04616014
ENSG00000237350	1.600218183
ENSG00000206897	2.598850582
ENSG00000237359	0.079131668
ENSG00000147027	0.099470889
ENSG00000279355	0.184050654
ENSG00000279354	0
ENSG00000279357	0
ENSG00000279356	0.108438314
ENSG00000240927	0
ENSG00000240925	0
ENSG00000240929	0
ENSG00000260118	0
ENSG00000047634	1.257584601
ENSG00000150938	114.1884419
ENSG00000264538	3.188570341
ENSG00000169093	6.605350126
ENSG00000233670	0
ENSG00000233671	0
ENSG00000233672	0
ENSG00000233673	0.04505894
ENSG00000233674	0
ENSG00000110400	6.276196597
ENSG00000233677	0
ENSG00000279689	0
ENSG00000138356	0
ENSG00000120833	1.632335903
ENSG00000120832	2.113029415
ENSG00000120837	10.05463967
ENSG00000246560	1.304821168
ENSG00000236003	0
ENSG00000274308	0
ENSG00000274307	0.672091637
ENSG00000266970	1.503235263
ENSG00000266973	0
ENSG00000266975	0
ENSG00000266977	0
ENSG00000233985	0
ENSG00000233981	0.298486293
ENSG00000021488	0.022182462
ENSG00000094841	4.832942136
ENSG00000268257	0
ENSG00000252030	0
ENSG00000257830	0
ENSG00000122958	31.23589983
ENSG00000196628	0.366414771
ENSG00000183166	0
ENSG00000122952	57.51095322
ENSG00000055813	0
ENSG00000146085	6.930152685
ENSG00000232587	0
ENSG00000232586	0.080010909
ENSG00000224057	0.143711683
ENSG00000224050	0.585842589
ENSG00000224051	37.93193242
ENSG00000162975	0.075501775
ENSG00000162976	21.54913593
ENSG00000162971	1.377626858
ENSG00000162972	6.491525485
ENSG00000279785	0
ENSG00000163006	2.544446303
ENSG00000168056	12.22866286
ENSG00000163002	9.283322092
ENSG00000163001	18.90129323
ENSG00000118579	4.296196767
ENSG00000092445	3.852804893
ENSG00000163009	0.880668309
ENSG00000242314	0
ENSG00000114405	9.570966359
ENSG00000207369	0.538391164
ENSG00000262434	0.829742761
ENSG00000166181	28.78534811
ENSG00000252034	0.600081819
ENSG00000166183	0.009405364
ENSG00000166189	13.59188717
ENSG00000166188	3.612284751
ENSG00000198704	0
ENSG00000198700	21.77639757
ENSG00000179912	5.103999313
ENSG00000179914	0
ENSG00000179915	0
ENSG00000179918	52.95586789
ENSG00000064933	7.27755992
ENSG00000064932	10.87646032
ENSG00000255663	0
ENSG00000174576	0
ENSG00000170892	38.62751401
ENSG00000170893	0
ENSG00000227006	0.200724232
ENSG00000174579	10.05169435
ENSG00000170899	4.264305557
ENSG00000250012	0.178629006
ENSG00000250016	0
ENSG00000226239	0.114471643
ENSG00000020181	1.338009935
ENSG00000156689	0.06268537
ENSG00000114948	0.744658454
ENSG00000232876	0.14584267
ENSG00000076258	0.160212547
ENSG00000156687	0
ENSG00000232873	0
ENSG00000255993	0
ENSG00000232872	0.143780003
ENSG00000107821	2.614915071
ENSG00000185760	4.976953355
ENSG00000185761	4.06830642
ENSG00000257621	2.387044318
ENSG00000226186	0
ENSG00000226180	0.860477338
ENSG00000213658	0.039012091
ENSG00000157087	0.022669102
ENSG00000101266	51.36787694
ENSG00000101265	0.67020772
ENSG00000130656	0.228905382
ENSG00000110367	27.24845481
ENSG00000213654	0.590371757
ENSG00000033800	4.554741286
ENSG00000274204	0
ENSG00000164463	0.625918472
ENSG00000058262	72.58319851
ENSG00000164465	4.38458374
ENSG00000214820	0
ENSG00000214826	4.222360566
ENSG00000214827	0.77067364
ENSG00000174876	0
ENSG00000257596	0.862158368
ENSG00000257594	0.096030874
ENSG00000257591	0.026137865
ENSG00000068323	21.09015082
ENSG00000272630	0.115024002
ENSG00000281591	0
ENSG00000241418	0.225471055
ENSG00000171858	60.14192443
ENSG00000171853	4.881596727
ENSG00000278965	0
ENSG00000174871	7.601229724
ENSG00000274209	0
ENSG00000183401	0.878859986
ENSG00000252412	5.457586223
ENSG00000252414	0
ENSG00000252417	0
ENSG00000138802	10.92772103
ENSG00000138801	16.33161145
ENSG00000206149	2.14209712
ENSG00000174574	60.6763503
ENSG00000206140	0.241205253
ENSG00000206145	0
ENSG00000247315	10.97537838
ENSG00000247317	0.254174287
ENSG00000103995	1.798482238
ENSG00000103994	11.9056862
ENSG00000075539	7.25176001
ENSG00000184988	0.45094211
ENSG00000184985	0.118553445
ENSG00000184984	0
ENSG00000168556	14.94733955
ENSG00000184986	2.450754318
ENSG00000065371	0
ENSG00000184983	42.67700526
ENSG00000273328	0.014647306
ENSG00000154065	0.027041709
ENSG00000253898	0
ENSG00000253893	0
ENSG00000205611	0.141700895
ENSG00000253896	0.05926734
ENSG00000253894	0.030359871
ENSG00000187189	5.664312974
ENSG00000182359	0.908608294
ENSG00000007372	0.11348847
ENSG00000182352	0
ENSG00000187185	0.027250641
ENSG00000187186	0
ENSG00000187187	6.485440717
ENSG00000181915	11.51521769
ENSG00000197238	0.15444465
ENSG00000066855	25.33799782
ENSG00000071051	19.55584361
ENSG00000273321	0.102505079
ENSG00000071054	15.90826383
ENSG00000069188	1.047235058
ENSG00000273327	0
ENSG00000248323	0.019837415
ENSG00000074660	0.209018622
ENSG00000135778	1.893130581
ENSG00000135776	11.80311306
ENSG00000135775	2.780850907
ENSG00000135773	0
ENSG00000265566	0.205010159
ENSG00000168702	0.074376338
ENSG00000258968	0
ENSG00000203616	1.210975922
ENSG00000188636	12.16107576
ENSG00000103375	0
ENSG00000163536	3.406916131
ENSG00000159763	0
ENSG00000159761	0.354212633
ENSG00000261544	0
ENSG00000274628	0.01454193
ENSG00000189326	0
ENSG00000189325	0
ENSG00000282386	1.70389429
ENSG00000185787	48.20195487
ENSG00000256139	1.07619069
ENSG00000152422	5.209678927
ENSG00000136167	0.239036741
ENSG00000118965	6.660632497
ENSG00000235133	0
ENSG00000118960	8.190629948
ENSG00000118961	5.341039529
ENSG00000092871	1.597210254
ENSG00000132749	2.745582646
ENSG00000132746	0
ENSG00000165646	0.097758784
ENSG00000132744	0.088627469
ENSG00000165644	4.849268771
ENSG00000165643	0
ENSG00000117122	8.122411057
ENSG00000132740	5.221686432
ENSG00000261839	0
ENSG00000107789	17.28617652
ENSG00000250900	0.077638618
ENSG00000183323	1.191085243
ENSG00000250903	0.131155471
ENSG00000137936	1.690988195
ENSG00000104472	27.80045815
ENSG00000205929	0
ENSG00000177425	6.606042974
ENSG00000177426	23.05154969
ENSG00000177427	3.352838097
ENSG00000185100	1.725741791
ENSG00000185101	0.890986634
ENSG00000205922	2.34780749
ENSG00000256739	0
ENSG00000205927	0.034372228
ENSG00000229305	0
ENSG00000224550	1.405069624
ENSG00000132507	78.11338576
ENSG00000144354	41.77814161
ENSG00000144355	3.072629005
ENSG00000144357	7.940186256
ENSG00000109762	3.695883817
ENSG00000182177	0.010597471
ENSG00000228653	0.31827544
ENSG00000174125	0.076217669
ENSG00000205015	0
ENSG00000263809	0.074645746
ENSG00000257534	0.07640299
ENSG00000235703	0.282436105
ENSG00000235700	0
ENSG00000186654	0.768543896
ENSG00000235706	0.510762816
ENSG00000173166	0.906202038
ENSG00000173163	9.946506664
ENSG00000257539	0
ENSG00000205018	0.317924142
ENSG00000251247	0.510664815
ENSG00000275811	0
ENSG00000281530	0.358703951
ENSG00000275273	0
ENSG00000259030	0.006156001
ENSG00000275278	0
ENSG00000197006	22.5436281
ENSG00000115808	17.34793751
ENSG00000110063	9.572665573
ENSG00000079805	11.47186095
ENSG00000102032	0.196040341
ENSG00000102030	3.000662185
ENSG00000088179	2.657546391
ENSG00000102034	23.50496569
ENSG00000102038	87.03895883
ENSG00000270040	0
ENSG00000277118	0
ENSG00000076351	1.080422891
ENSG00000076356	0.062703564
ENSG00000064703	5.273621511
ENSG00000270048	0.438082544
ENSG00000270049	0.415941188
ENSG00000255815	0
ENSG00000255817	0
ENSG00000255811	0.102871169
ENSG00000255819	0.111126263
ENSG00000185681	0
ENSG00000185684	1.576051054
ENSG00000253245	0
ENSG00000185686	31.93993103
ENSG00000185689	0.017356991
ENSG00000143036	0.361429551
ENSG00000143033	6.7464267
ENSG00000282849	3.792366602
ENSG00000217275	0.230893205
ENSG00000282842	0
ENSG00000282840	0.030432042
ENSG00000246763	0.122883649
ENSG00000259462	0.045957602
ENSG00000072121	2.659219061
ENSG00000154928	0.00828175
ENSG00000222800	0
ENSG00000216895	0.538921338
ENSG00000008988	121.7402496
ENSG00000185933	0
ENSG00000226798	0.072829146
ENSG00000270276	0.179184618
ENSG00000226797	0
ENSG00000226790	0.050577572
ENSG00000226792	0
ENSG00000089220	153.9877371
ENSG00000153936	24.32572887
ENSG00000153930	0
ENSG00000089225	0
ENSG00000157693	4.435997149
ENSG00000153933	4.304913307
ENSG00000025156	16.39542567
ENSG00000233783	0
ENSG00000175471	3.32618765
ENSG00000175470	6.120277485
ENSG00000204843	28.11135274
ENSG00000204842	6.503779175
ENSG00000021645	0
ENSG00000109944	2.991177065
ENSG00000146247	5.216527731
ENSG00000109943	0
ENSG00000146242	8.477633292
ENSG00000146243	0.687444565
ENSG00000278311	6.691014048
ENSG00000182768	5.832664247
ENSG00000279123	0.24238929
ENSG00000104848	0.039529635
ENSG00000079112	0
ENSG00000272092	0.419729359
ENSG00000103811	2.796307945
ENSG00000273164	0.116379504
ENSG00000273165	0.514355844
ENSG00000225329	0
ENSG00000225328	0.094284541
ENSG00000238765	0
ENSG00000272097	0.665760386
ENSG00000225323	0
ENSG00000276085	0
ENSG00000165985	0.600803939
ENSG00000165983	4.633956826
ENSG00000160211	46.89083661
ENSG00000257279	0.054916925
ENSG00000116717	5.011799818
ENSG00000205356	1.442420361
ENSG00000116711	0.180337632
ENSG00000115353	0
ENSG00000115350	12.18576189
ENSG00000115355	9.705003499
ENSG00000137547	69.99039931
ENSG00000257272	0.095853335
ENSG00000225093	0
ENSG00000111843	59.4394442
ENSG00000225091	5.15891235
ENSG00000111846	6.902528431
ENSG00000225096	0
ENSG00000111845	25.21943856
ENSG00000225099	0.084593032
ENSG00000126091	3.526746893
ENSG00000223872	0
ENSG00000249196	0
ENSG00000223875	0.038585301
ENSG00000223878	0
ENSG00000249199	0
ENSG00000121318	0.055285849
ENSG00000121310	2.683255584
ENSG00000125676	13.34112036
ENSG00000081760	3.522190189
ENSG00000121316	23.33919064
ENSG00000117448	16.72307473
ENSG00000221539	3.113938085
ENSG00000129128	12.71741249
ENSG00000217130	6.709348525
ENSG00000260612	0.056589248
ENSG00000244615	0
ENSG00000244617	0.132310185
ENSG00000111727	2.551654566
ENSG00000111726	30.37401252
ENSG00000260641	0.040805989
ENSG00000260640	0
ENSG00000260643	0.235726191
ENSG00000164221	3.152755799
ENSG00000260645	0.081405353
ENSG00000111725	5.819813679
ENSG00000260647	0.076913023
ENSG00000260646	0.084468995
ENSG00000284505	0.130926942
ENSG00000267919	0
ENSG00000104731	3.870761277
ENSG00000213326	11.89513721
ENSG00000120440	0.018746454
ENSG00000175137	7.028837892
ENSG00000175130	107.7222802
ENSG00000128694	2.990527756
ENSG00000128692	17.50482573
ENSG00000222047	0.183318551
ENSG00000222046	0
ENSG00000222041	1.016805304
ENSG00000128699	10.68321507
ENSG00000163346	8.257474871
ENSG00000219891	0.451962649
ENSG00000265802	0.193314948
ENSG00000226968	0
ENSG00000226969	0
ENSG00000226963	0.206479766
ENSG00000226961	0
ENSG00000226964	23.81124656
ENSG00000226965	0
ENSG00000261519	0.090483541
ENSG00000261512	3.294980997
ENSG00000261513	0
ENSG00000261514	0.132736992
ENSG00000256274	0.023973306
ENSG00000134627	0.227499206
ENSG00000257496	0.102505079
ENSG00000178460	0
ENSG00000105438	80.76872015
ENSG00000178462	0
ENSG00000178464	19.02398919
ENSG00000178467	2.231635251
ENSG00000170619	9.380778514
ENSG00000170615	0
ENSG00000131055	0
ENSG00000131051	24.44569231
ENSG00000257497	1.282765993
ENSG00000236641	0.11951837
ENSG00000047578	4.627940893
ENSG00000047579	7.852184634
ENSG00000105784	0.012230967
ENSG00000176401	10.6875698
ENSG00000107872	1.021967339
ENSG00000107874	37.98364916
ENSG00000172613	5.361441011
ENSG00000175868	0
ENSG00000135577	0
ENSG00000104783	4.536465289
ENSG00000252929	0.548646234
ENSG00000022355	0
ENSG00000283930	0.116526634
ENSG00000230521	0.295424895
ENSG00000147654	6.823424231
ENSG00000147650	5.002461751
ENSG00000143570	48.27293363
ENSG00000266527	0
ENSG00000143578	2.162278288
ENSG00000279121	0
ENSG00000231548	0
ENSG00000231549	0
ENSG00000223224	0
ENSG00000223225	0
ENSG00000223220	0
ENSG00000231544	0.58663803
ENSG00000176692	0.953156593
ENSG00000163904	9.90800456
ENSG00000163902	126.9624009
ENSG00000163900	5.908327494
ENSG00000239392	0
ENSG00000163909	3.430350259
ENSG00000264745	0.07051145
ENSG00000264743	0.405689117
ENSG00000176697	0.007442875
ENSG00000051128	1.83496673
ENSG00000172366	4.680495138
ENSG00000052850	0.30056272
ENSG00000172361	0.560206041
ENSG00000233820	0.696869209
ENSG00000233822	0.147253965
ENSG00000233825	0
ENSG00000119865	0.470864651
ENSG00000266522	0
ENSG00000119866	0.0137571
ENSG00000124743	0.060185814
ENSG00000124749	0.113946025
ENSG00000274578	0.12230967
ENSG00000146122	0
ENSG00000177628	16.64437465
ENSG00000224794	0.129601473
ENSG00000224792	0
ENSG00000224790	0.101690829
ENSG00000269533	0.095219594
ENSG00000269534	0
ENSG00000163694	2.47449469
ENSG00000166557	5.76670306
ENSG00000166558	0
ENSG00000265437	0.225913155
ENSG00000108100	13.08038349
ENSG00000224870	11.49875592
ENSG00000129295	0.207371687
ENSG00000122741	5.583050438
ENSG00000129292	3.212104866
ENSG00000163428	16.24070606
ENSG00000242296	0.434776261
ENSG00000229677	0.10455146
ENSG00000229676	0
ENSG00000229672	0
ENSG00000229671	0
ENSG00000261520	0
ENSG00000127249	0.038322205
ENSG00000133275	23.76096841
ENSG00000269910	0.215356466
ENSG00000248383	0.041486284
ENSG00000127241	0
ENSG00000163421	0
ENSG00000183853	4.537203994
ENSG00000163239	0
ENSG00000167962	20.37903896
ENSG00000163235	0.139289594
ENSG00000169118	3.837755551
ENSG00000211460	54.1438016
ENSG00000235890	3.033279816
ENSG00000235897	0.080909908
ENSG00000230952	0
ENSG00000116690	0.022842131
ENSG00000116691	13.43706782
ENSG00000116698	22.04710847
ENSG00000137269	3.023324204
ENSG00000186787	2.067174199
ENSG00000133961	8.935642127
ENSG00000133962	0
ENSG00000137266	1.612087637
ENSG00000137267	15.17751814
ENSG00000137265	0.009767354
ENSG00000272872	1.079109668
ENSG00000154548	0.772664716
ENSG00000267072	0.021904127
ENSG00000267070	0
ENSG00000080608	14.08806787
ENSG00000267078	0
ENSG00000080603	0.425507775
ENSG00000116128	9.475684491
ENSG00000186510	0.364606675
ENSG00000116120	41.60282285
ENSG00000220891	0.129622302
ENSG00000116127	4.722089688
ENSG00000127863	0.630948534
ENSG00000060642	8.244293795
ENSG00000254732	0.198647774
ENSG00000121297	0.05942017
ENSG00000064545	7.760643622
ENSG00000064547	3.305685615
ENSG00000186517	0.102383628
ENSG00000265056	0
ENSG00000249388	0.109105785
ENSG00000176563	0.13643068
ENSG00000164849	0.346376341
ENSG00000164845	0.753422645
ENSG00000164841	0.060070756
ENSG00000254739	0.105316005
ENSG00000039523	7.405378839
ENSG00000217702	0
ENSG00000213281	41.35749326
ENSG00000249437	0.054501282
ENSG00000130203	84.34778525
ENSG00000130202	19.98671229
ENSG00000130204	33.44766293
ENSG00000187514	396.9280093
ENSG00000130208	0.233988036
ENSG00000168297	3.346291142
ENSG00000259678	0
ENSG00000168291	10.58851175
ENSG00000202441	1.200163637
ENSG00000134343	0
ENSG00000227043	0
ENSG00000168298	0.305611961
ENSG00000232838	0
ENSG00000196391	0.358737668
ENSG00000196396	10.84869521
ENSG00000189420	0.113234112
ENSG00000189423	1.156307941
ENSG00000232832	0
ENSG00000206356	0
ENSG00000269321	0.320935123
ENSG00000158315	1.112996117
ENSG00000145476	0.064615723
ENSG00000273366	1.311256174
ENSG00000198542	1.492914923
ENSG00000273365	0
ENSG00000273363	0.212575109
ENSG00000198546	1.224800427
ENSG00000198547	0
ENSG00000163577	14.45088861
ENSG00000163576	0.041514188
ENSG00000134590	97.41141879
ENSG00000242889	0
ENSG00000112812	1.546373412
ENSG00000257270	3.754219737
ENSG00000078246	22.90912796
ENSG00000272183	0.266292086
ENSG00000212396	3.031992346
ENSG00000212398	1.800245456
ENSG00000258502	0
ENSG00000197044	0.4974562
ENSG00000197045	16.9294486
ENSG00000145526	4.000380588
ENSG00000139946	0.045880738
ENSG00000198093	0.079186054
ENSG00000198090	0
ENSG00000197043	18.5126402
ENSG00000198099	0.046969307
ENSG00000159445	4.225450837
ENSG00000177359	0.336949616
ENSG00000248176	0
ENSG00000102854	0.967631932
ENSG00000119138	1.358098214
ENSG00000119139	4.743039259
ENSG00000102858	9.183207271
ENSG00000088992	0.119642481
ENSG00000162620	0.302541536
ENSG00000162623	8.349145302
ENSG00000162624	0
ENSG00000162627	21.06992649
ENSG00000259705	0
ENSG00000273983	0.501768953
ENSG00000071575	1.268176398
ENSG00000141068	1.451227656
ENSG00000273989	0
ENSG00000013725	0
ENSG00000165168	0.143270721
ENSG00000165169	8.534496974
ENSG00000159197	0.274062106
ENSG00000159199	53.5323467
ENSG00000165164	0
ENSG00000144655	2.957466088
ENSG00000148175	107.5598811
ENSG00000158828	1.500949065
ENSG00000233055	0
ENSG00000233056	0.121621086
ENSG00000233058	0.197152137
ENSG00000266189	1.355478931
ENSG00000144659	14.38187722
ENSG00000158825	0.897318607
ENSG00000280890	0.411344762
ENSG00000070190	0
ENSG00000281202	0
ENSG00000152611	0
ENSG00000279786	0
ENSG00000281207	0.672091637
ENSG00000173114	0.014866543
ENSG00000284471	0.013918303
ENSG00000200355	0
ENSG00000200354	0
ENSG00000200350	0
ENSG00000169504	80.20243692
ENSG00000155966	0.004113084
ENSG00000155961	2.876283752
ENSG00000155962	0.101422279
ENSG00000169509	0
ENSG00000175556	0.955141365
ENSG00000126878	8.044878729
ENSG00000264373	0
ENSG00000126870	4.709206651
ENSG00000230701	0.102917114
ENSG00000230702	0
ENSG00000230707	0
ENSG00000270983	0.683772755
ENSG00000088808	2.25813094
ENSG00000270987	0
ENSG00000200683	0
ENSG00000214013	1.93533782
ENSG00000259077	0
ENSG00000038358	14.82891316
ENSG00000140006	4.559799022
ENSG00000236703	0
ENSG00000236700	0
ENSG00000188343	3.150853962
ENSG00000140009	0.030849231
ENSG00000164300	1.950359967
ENSG00000164303	0
ENSG00000164305	19.21586595
ENSG00000164304	0
ENSG00000164307	3.139609947
ENSG00000164306	6.909700461
ENSG00000164309	0.020314498
ENSG00000164308	0.49675326
ENSG00000237252	0
ENSG00000237251	0
ENSG00000147383	35.84617003
ENSG00000147381	0.168280004
ENSG00000153250	4.436269974
ENSG00000153253	0.01756337
ENSG00000234129	0.430188524
ENSG00000201151	0.800109091
ENSG00000116903	5.139524281
ENSG00000116906	26.59801669
ENSG00000082293	0
ENSG00000175550	167.1854893
ENSG00000242100	0
ENSG00000117115	26.54158674
ENSG00000260917	1.196481285
ENSG00000260911	0
ENSG00000260910	0.420134504
ENSG00000125834	10.14976091
ENSG00000125835	111.2038946
ENSG00000084731	11.03033417
ENSG00000084733	76.8686465
ENSG00000184209	2.230343008
ENSG00000153012	0
ENSG00000173467	0.049661944
ENSG00000101577	11.64017532
ENSG00000130948	0.028019385
ENSG00000101574	4.961682793
ENSG00000110696	17.26575469
ENSG00000110697	12.49703653
ENSG00000130943	0.044930083
ENSG00000130940	1.580455432
ENSG00000110693	0.046940603
ENSG00000088038	21.11540146
ENSG00000236279	0.04559387
ENSG00000236274	0
ENSG00000201318	0
ENSG00000088035	6.93621845
ENSG00000113525	0
ENSG00000113522	0.495247138
ENSG00000113520	0
ENSG00000256030	0
ENSG00000241406	0
ENSG00000241404	0.13187605
ENSG00000147416	9.345798312
ENSG00000013016	5.927296513
ENSG00000147419	6.119611279
ENSG00000268069	0
ENSG00000273062	0
